波数(cm-1),光学的厚さf,透過率Tf=exp(-tau),光学的厚さ,透過率T=exp(-tau),光学誤差,透過率誤差
4973.592,1.48322E-06,0.999998517,1.47E-06,0.999998528,-7.58E-01,1.12E-06
4973.593,1.49423E-06,0.999998506,1.48E-06,0.999998517,-7.58E-01,1.13E-06
4973.594,1.50536E-06,0.999998495,1.49E-06,0.999998506,-7.58E-01,1.14E-06
4973.595,1.51662E-06,0.999998483,1.51E-06,0.999998495,-7.58E-01,1.15E-06
4973.596,1.52801E-06,0.999998472,1.52E-06,0.999998484,-7.58E-01,1.16E-06
4973.597,1.53952E-06,0.99999846,1.53E-06,0.999998472,-7.58E-01,1.17E-06
4973.598,1.55117E-06,0.999998449,1.54E-06,0.999998461,-7.58E-01,1.18E-06
4973.599,1.56294E-06,0.999998437,1.55E-06,0.999998449,-7.58E-01,1.18E-06
4973.6,1.57485E-06,0.999998425,1.56E-06,0.999998437,-7.58E-01,1.19E-06
4973.601,1.5869E-06,0.999998413,1.57E-06,0.999998425,-7.58E-01,1.20E-06
4973.602,1.59909E-06,0.999998401,1.59E-06,0.999998413,-7.58E-01,1.21E-06
4973.603,1.61142E-06,0.999998389,1.60E-06,0.999998401,-7.58E-01,1.22E-06
4973.604,1.62389E-06,0.999998376,1.61E-06,0.999998388,-7.58E-01,1.23E-06
4973.605,1.63651E-06,0.999998363,1.62E-06,0.999998376,-7.58E-01,1.24E-06
4973.606,1.64927E-06,0.999998351,1.64E-06,0.999998363,-7.58E-01,1.25E-06
4973.607,1.66219E-06,0.999998338,1.65E-06,0.99999835,-7.58E-01,1.26E-06
4973.608,1.67525E-06,0.999998325,1.66E-06,0.999998337,-7.58E-01,1.27E-06
4973.609,1.68848E-06,0.999998312,1.68E-06,0.999998324,-7.58E-01,1.28E-06
4973.61,1.70185E-06,0.999998298,1.69E-06,0.999998311,-7.58E-01,1.29E-06
4973.611,1.71539E-06,0.999998285,1.70E-06,0.999998298,-7.58E-01,1.30E-06
4973.612,1.72909E-06,0.999998271,1.72E-06,0.999998284,-7.58E-01,1.31E-06
4973.613,1.74296E-06,0.999998257,1.73E-06,0.99999827,-7.58E-01,1.32E-06
4973.614,1.75699E-06,0.999998243,1.74E-06,0.999998256,-7.58E-01,1.33E-06
4973.615,1.7712E-06,0.999998229,1.76E-06,0.999998242,-7.58E-01,1.34E-06
4973.616,1.78557E-06,0.999998214,1.77E-06,0.999998228,-7.58E-01,1.35E-06
4973.617,1.80012E-06,0.9999982,1.79E-06,0.999998214,-7.58E-01,1.36E-06
4973.618,1.81486E-06,0.999998185,1.80E-06,0.999998199,-7.58E-01,1.38E-06
4973.619,1.82977E-06,0.99999817,1.82E-06,0.999998184,-7.58E-01,1.39E-06
4973.62,1.84486E-06,0.999998155,1.83E-06,0.999998169,-7.58E-01,1.40E-06
4973.621,1.86015E-06,0.99999814,1.85E-06,0.999998154,-7.58E-01,1.41E-06
4973.622,1.87562E-06,0.999998124,1.86E-06,0.999998139,-7.58E-01,1.42E-06
4973.623,1.89129E-06,0.999998109,1.88E-06,0.999998123,-7.58E-01,1.43E-06
4973.624,1.90716E-06,0.999998093,1.89E-06,0.999998107,-7.58E-01,1.45E-06
4973.625,1.92323E-06,0.999998077,1.91E-06,0.999998091,-7.58E-01,1.46E-06
4973.626,1.9395E-06,0.999998061,1.92E-06,0.999998075,-7.58E-01,1.47E-06
4973.627,1.95598E-06,0.999998044,1.94E-06,0.999998059,-7.58E-01,1.48E-06
4973.628,1.97267E-06,0.999998027,1.96E-06,0.999998042,-7.58E-01,1.50E-06
4973.629,1.98957E-06,0.99999801,1.97E-06,0.999998026,-7.58E-01,1.51E-06
4973.63,2.00669E-06,0.999997993,1.99E-06,0.999998009,-7.58E-01,1.52E-06
4973.631,2.02404E-06,0.999997976,2.01E-06,0.999997991,-7.58E-01,1.53E-06
4973.632,2.04161E-06,0.999997958,2.03E-06,0.999997974,-7.58E-01,1.55E-06
4973.633,2.05941E-06,0.999997941,2.04E-06,0.999997956,-7.58E-01,1.56E-06
4973.634,2.07744E-06,0.999997923,2.06E-06,0.999997938,-7.58E-01,1.57E-06
4973.635,2.09571E-06,0.999997904,2.08E-06,0.99999792,-7.58E-01,1.59E-06
4973.636,2.11423E-06,0.999997886,2.10E-06,0.999997902,-7.58E-01,1.60E-06
4973.637,2.13299E-06,0.999997867,2.12E-06,0.999997883,-7.58E-01,1.62E-06
4973.638,2.152E-06,0.999997848,2.14E-06,0.999997864,-7.58E-01,1.63E-06
4973.639,2.17126E-06,0.999997829,2.15E-06,0.999997845,-7.58E-01,1.65E-06
4973.64,2.19079E-06,0.999997809,2.17E-06,0.999997826,-7.58E-01,1.66E-06
4973.641,2.21058E-06,0.999997789,2.19E-06,0.999997806,-7.58E-01,1.68E-06
4973.642,2.23064E-06,0.999997769,2.21E-06,0.999997786,-7.58E-01,1.69E-06
4973.643,2.25098E-06,0.999997749,2.23E-06,0.999997766,-7.58E-01,1.71E-06
4973.644,2.27159E-06,0.999997728,2.25E-06,0.999997746,-7.58E-01,1.72E-06
4973.645,2.29249E-06,0.999997708,2.28E-06,0.999997725,-7.58E-01,1.74E-06
4973.646,2.31368E-06,0.999997686,2.30E-06,0.999997704,-7.58E-01,1.75E-06
4973.647,2.33516E-06,0.999997665,2.32E-06,0.999997683,-7.58E-01,1.77E-06
4973.648,2.35695E-06,0.999997643,2.34E-06,0.999997661,-7.58E-01,1.79E-06
4973.649,2.37904E-06,0.999997621,2.36E-06,0.999997639,-7.58E-01,1.80E-06
4973.65,2.40144E-06,0.999997599,2.38E-06,0.999997617,-7.58E-01,1.82E-06
4973.651,2.42417E-06,0.999997576,2.41E-06,0.999997594,-7.58E-01,1.84E-06
4973.652,2.44721E-06,0.999997553,2.43E-06,0.999997571,-7.58E-01,1.85E-06
4973.653,2.47059E-06,0.999997529,2.45E-06,0.999997548,-7.58E-01,1.87E-06
4973.654,2.4943E-06,0.999997506,2.48E-06,0.999997525,-7.58E-01,1.89E-06
4973.655,2.51835E-06,0.999997482,2.50E-06,0.999997501,-7.58E-01,1.91E-06
4973.656,2.54276E-06,0.999997457,2.52E-06,0.999997477,-7.58E-01,1.93E-06
4973.657,2.56752E-06,0.999997432,2.55E-06,0.999997452,-7.58E-01,1.95E-06
4973.658,2.59265E-06,0.999997407,2.57E-06,0.999997427,-7.58E-01,1.96E-06
4973.659,2.61814E-06,0.999997382,2.60E-06,0.999997402,-7.58E-01,1.98E-06
4973.66,2.64402E-06,0.999997356,2.62E-06,0.999997376,-7.58E-01,2.00E-06
4973.661,2.67028E-06,0.99999733,2.65E-06,0.99999735,-7.58E-01,2.02E-06
4973.662,2.69693E-06,0.999997303,2.68E-06,0.999997324,-7.58E-01,2.04E-06
4973.663,2.72399E-06,0.999997276,2.70E-06,0.999997297,-7.58E-01,2.06E-06
4973.664,2.75145E-06,0.999997249,2.73E-06,0.999997269,-7.58E-01,2.09E-06
4973.665,2.77933E-06,0.999997221,2.76E-06,0.999997242,-7.58E-01,2.11E-06
4973.666,2.80764E-06,0.999997192,2.79E-06,0.999997214,-7.58E-01,2.13E-06
4973.667,2.83638E-06,0.999997164,2.81E-06,0.999997185,-7.58E-01,2.15E-06
4973.668,2.86557E-06,0.999997134,2.84E-06,0.999997156,-7.58E-01,2.17E-06
4973.669,2.8952E-06,0.999997105,2.87E-06,0.999997127,-7.58E-01,2.19E-06
4973.67,2.92531E-06,0.999997075,2.90E-06,0.999997097,-7.58E-01,2.22E-06
4973.671,2.95588E-06,0.999997044,2.93E-06,0.999997067,-7.58E-01,2.24E-06
4973.672,2.98693E-06,0.999997013,2.96E-06,0.999997036,-7.58E-01,2.26E-06
4973.673,3.01848E-06,0.999996982,3.00E-06,0.999997004,-7.58E-01,2.29E-06
4973.674,3.05053E-06,0.999996949,3.03E-06,0.999996973,-7.58E-01,2.31E-06
4973.675,3.08309E-06,0.999996917,3.06E-06,0.99999694,-7.58E-01,2.34E-06
4973.676,3.11618E-06,0.999996884,3.09E-06,0.999996907,-7.58E-01,2.36E-06
4973.677,3.14981E-06,0.99999685,3.13E-06,0.999996874,-7.58E-01,2.39E-06
4973.678,3.18398E-06,0.999996816,3.16E-06,0.99999684,-7.58E-01,2.41E-06
4973.679,3.21871E-06,0.999996781,3.19E-06,0.999996806,-7.58E-01,2.44E-06
4973.68,3.25401E-06,0.999996746,3.23E-06,0.999996771,-7.58E-01,2.47E-06
4973.681,3.2899E-06,0.99999671,3.26E-06,0.999996735,-7.58E-01,2.49E-06
4973.682,3.32638E-06,0.999996674,3.30E-06,0.999996699,-7.58E-01,2.52E-06
4973.683,3.36347E-06,0.999996637,3.34E-06,0.999996662,-7.58E-01,2.55E-06
4973.684,3.40119E-06,0.999996599,3.38E-06,0.999996625,-7.58E-01,2.58E-06
4973.685,3.43955E-06,0.99999656,3.41E-06,0.999996587,-7.58E-01,2.61E-06
4973.686,3.47855E-06,0.999996521,3.45E-06,0.999996548,-7.58E-01,2.64E-06
4973.687,3.51823E-06,0.999996482,3.49E-06,0.999996508,-7.58E-01,2.67E-06
4973.688,3.55859E-06,0.999996441,3.53E-06,0.999996468,-7.58E-01,2.70E-06
4973.689,3.59965E-06,0.9999964,3.57E-06,0.999996428,-7.58E-01,2.73E-06
4973.69,3.64142E-06,0.999996359,3.61E-06,0.999996386,-7.58E-01,2.76E-06
4973.691,3.68393E-06,0.999996316,3.66E-06,0.999996344,-7.58E-01,2.79E-06
4973.692,3.72718E-06,0.999996273,3.70E-06,0.999996301,-7.58E-01,2.82E-06
4973.693,3.7712E-06,0.999996229,3.74E-06,0.999996257,-7.58E-01,2.86E-06
4973.694,3.81601E-06,0.999996184,3.79E-06,0.999996213,-7.58E-01,2.89E-06
4973.695,3.86161E-06,0.999996138,3.83E-06,0.999996168,-7.58E-01,2.93E-06
4973.696,3.90805E-06,0.999996092,3.88E-06,0.999996122,-7.58E-01,2.96E-06
4973.697,3.95532E-06,0.999996045,3.93E-06,0.999996075,-7.58E-01,3.00E-06
4973.698,4.00346E-06,0.999995997,3.97E-06,0.999996027,-7.58E-01,3.03E-06
4973.699,4.05248E-06,0.999995948,4.02E-06,0.999995978,-7.58E-01,3.07E-06
4973.7,4.10241E-06,0.999995898,4.07E-06,0.999995929,-7.58E-01,3.11E-06
4973.701,4.15327E-06,0.999995847,4.12E-06,0.999995878,-7.58E-01,3.15E-06
4973.702,4.20508E-06,0.999995795,4.17E-06,0.999995827,-7.58E-01,3.19E-06
4973.703,4.25787E-06,0.999995742,4.23E-06,0.999995774,-7.58E-01,3.23E-06
4973.704,4.31165E-06,0.999995688,4.28E-06,0.999995721,-7.58E-01,3.27E-06
4973.705,4.36646E-06,0.999995634,4.33E-06,0.999995667,-7.58E-01,3.31E-06
4973.706,4.42233E-06,0.999995578,4.39E-06,0.999995611,-7.58E-01,3.35E-06
4973.707,4.47928E-06,0.999995521,4.45E-06,0.999995555,-7.58E-01,3.39E-06
4973.708,4.53733E-06,0.999995463,4.50E-06,0.999995497,-7.58E-01,3.44E-06
4973.709,4.59652E-06,0.999995403,4.56E-06,0.999995438,-7.58E-01,3.48E-06
4973.71,4.65687E-06,0.999995343,4.62E-06,0.999995378,-7.58E-01,3.53E-06
4973.711,4.71842E-06,0.999995282,4.68E-06,0.999995317,-7.58E-01,3.57E-06
4973.712,4.78121E-06,0.999995219,4.74E-06,0.999995255,-7.58E-01,3.62E-06
4973.713,4.84525E-06,0.999995155,4.81E-06,0.999995191,-7.58E-01,3.67E-06
4973.714,4.91059E-06,0.999995089,4.87E-06,0.999995127,-7.58E-01,3.72E-06
4973.715,4.97726E-06,0.999995023,4.94E-06,0.99999506,-7.58E-01,3.77E-06
4973.716,5.0453E-06,0.999994955,5.01E-06,0.999994993,-7.58E-01,3.82E-06
4973.717,5.11475E-06,0.999994885,5.08E-06,0.999994924,-7.58E-01,3.87E-06
4973.718,5.18564E-06,0.999994814,5.15E-06,0.999994854,-7.58E-01,3.93E-06
4973.719,5.25801E-06,0.999994742,5.22E-06,0.999994782,-7.58E-01,3.98E-06
4973.72,5.33191E-06,0.999994668,5.29E-06,0.999994708,-7.58E-01,4.04E-06
4973.721,5.40738E-06,0.999994593,5.37E-06,0.999994634,-7.58E-01,4.10E-06
4973.722,5.48447E-06,0.999994516,5.44E-06,0.999994557,-7.58E-01,4.15E-06
4973.723,5.56322E-06,0.999994437,5.52E-06,0.999994479,-7.58E-01,4.21E-06
4973.724,5.64367E-06,0.999994356,5.60E-06,0.999994399,-7.57E-01,4.28E-06
4973.725,5.72589E-06,0.999994274,5.68E-06,0.999994317,-7.57E-01,4.34E-06
4973.726,5.80992E-06,0.99999419,5.77E-06,0.999994234,-7.57E-01,4.40E-06
4973.727,5.89581E-06,0.999994104,5.85E-06,0.999994149,-7.57E-01,4.47E-06
4973.728,5.98362E-06,0.999994016,5.94E-06,0.999994062,-7.57E-01,4.53E-06
4973.729,6.07341E-06,0.999993927,6.03E-06,0.999993973,-7.57E-01,4.60E-06
4973.73,6.16524E-06,0.999993835,6.12E-06,0.999993881,-7.57E-01,4.67E-06
4973.731,6.25917E-06,0.999993741,6.21E-06,0.999993788,-7.57E-01,4.74E-06
4973.732,6.35526E-06,0.999993645,6.31E-06,0.999993693,-7.57E-01,4.81E-06
4973.733,6.45358E-06,0.999993546,6.40E-06,0.999993595,-7.57E-01,4.89E-06
4973.734,6.5542E-06,0.999993446,6.50E-06,0.999993495,-7.57E-01,4.96E-06
4973.735,6.6572E-06,0.999993343,6.61E-06,0.999993393,-7.57E-01,5.04E-06
4973.736,6.76265E-06,0.999993237,6.71E-06,0.999993289,-7.57E-01,5.12E-06
4973.737,6.87062E-06,0.999993129,6.82E-06,0.999993181,-7.57E-01,5.20E-06
4973.738,6.98121E-06,0.999993019,6.93E-06,0.999993072,-7.57E-01,5.29E-06
4973.739,7.09449E-06,0.999992906,7.04E-06,0.999992959,-7.57E-01,5.37E-06
4973.74,7.21054E-06,0.999992789,7.16E-06,0.999992844,-7.57E-01,5.46E-06
4973.741,7.32948E-06,0.999992671,7.27E-06,0.999992726,-7.57E-01,5.55E-06
4973.742,7.45138E-06,0.999992549,7.39E-06,0.999992605,-7.57E-01,5.64E-06
4973.743,7.57635E-06,0.999992424,7.52E-06,0.999992481,-7.57E-01,5.74E-06
4973.744,7.7045E-06,0.999992296,7.65E-06,0.999992354,-7.57E-01,5.83E-06
4973.745,7.83592E-06,0.999992164,7.78E-06,0.999992223,-7.57E-01,5.93E-06
4973.746,7.97074E-06,0.999992029,7.91E-06,0.99999209,-7.57E-01,6.03E-06
4973.747,8.10908E-06,0.999991891,8.05E-06,0.999991952,-7.57E-01,6.14E-06
4973.748,8.25105E-06,0.999991749,8.19E-06,0.999991811,-7.57E-01,6.25E-06
4973.749,8.39678E-06,0.999991603,8.33E-06,0.999991667,-7.57E-01,6.36E-06
4973.75,8.54642E-06,0.999991454,8.48E-06,0.999991518,-7.57E-01,6.47E-06
4973.751,8.70009E-06,0.9999913,8.63E-06,0.999991366,-7.57E-01,6.58E-06
4973.752,8.85795E-06,0.999991142,8.79E-06,0.999991209,-7.57E-01,6.70E-06
4973.753,9.02015E-06,0.99999098,8.95E-06,0.999991048,-7.57E-01,6.83E-06
4973.754,9.18686E-06,0.999990813,9.12E-06,0.999990883,-7.57E-01,6.95E-06
4973.755,9.35823E-06,0.999990642,9.29E-06,0.999990713,-7.57E-01,7.08E-06
4973.756,9.53445E-06,0.999990466,9.46E-06,0.999990538,-7.57E-01,7.21E-06
4973.757,9.71569E-06,0.999990284,9.64E-06,0.999990358,-7.57E-01,7.35E-06
4973.758,9.90216E-06,0.999990098,9.83E-06,0.999990173,-7.57E-01,7.49E-06
4973.759,1.00941E-05,0.999989906,1.00E-05,0.999989982,-7.56E-01,7.64E-06
4973.76,1.02916E-05,0.999989708,1.02E-05,0.999989786,-7.56E-01,7.78E-06
4973.761,1.0495E-05,0.999989505,1.04E-05,0.999989584,-7.56E-01,7.94E-06
4973.762,1.07045E-05,0.999989296,1.06E-05,0.999989377,-7.56E-01,8.10E-06
4973.763,1.09203E-05,0.99998908,1.08E-05,0.999989162,-7.56E-01,8.26E-06
4973.764,1.11428E-05,0.999988857,1.11E-05,0.999988942,-7.56E-01,8.43E-06
4973.765,1.13721E-05,0.999988628,1.13E-05,0.999988714,-7.56E-01,8.60E-06
4973.766,1.16086E-05,0.999988391,1.15E-05,0.999988479,-7.56E-01,8.78E-06
4973.767,1.18525E-05,0.999988148,1.18E-05,0.999988237,-7.56E-01,8.96E-06
4973.768,1.21042E-05,0.999987896,1.20E-05,0.999987987,-7.56E-01,9.15E-06
4973.769,1.23641E-05,0.999987636,1.23E-05,0.999987729,-7.56E-01,9.34E-06
4973.77,1.26324E-05,0.999987368,1.25E-05,0.999987463,-7.56E-01,9.55E-06
4973.771,1.29096E-05,0.999987091,1.28E-05,0.999987188,-7.55E-01,9.75E-06
4973.772,1.3196E-05,0.999986804,1.31E-05,0.999986904,-7.55E-01,9.97E-06
4973.773,1.3492E-05,0.999986508,1.34E-05,0.99998661,-7.55E-01,1.02E-05
4973.774,1.37981E-05,0.999986202,1.37E-05,0.999986306,-7.55E-01,1.04E-05
4973.775,1.41148E-05,0.999985885,1.40E-05,0.999985992,-7.55E-01,1.07E-05
4973.776,1.44426E-05,0.999985558,1.43E-05,0.999985667,-7.55E-01,1.09E-05
4973.777,1.47819E-05,0.999985218,1.47E-05,0.99998533,-7.55E-01,1.12E-05
4973.778,1.51333E-05,0.999984867,1.50E-05,0.999984981,-7.55E-01,1.14E-05
4973.779,1.54974E-05,0.999984503,1.54E-05,0.99998462,-7.54E-01,1.17E-05
4973.78,1.58749E-05,0.999984125,1.58E-05,0.999984245,-7.54E-01,1.20E-05
4973.781,1.62663E-05,0.999983734,1.61E-05,0.999983856,-7.54E-01,1.23E-05
4973.782,1.66724E-05,0.999983328,1.65E-05,0.999983453,-7.54E-01,1.26E-05
4973.783,1.70944E-05,0.999982906,1.70E-05,0.999983035,-7.56E-01,1.29E-05
4973.784,1.75322E-05,0.999982468,1.74E-05,0.9999826,-7.56E-01,1.33E-05
4973.785,1.79871E-05,0.999982013,1.79E-05,0.999982149,-7.56E-01,1.36E-05
4973.786,1.846E-05,0.99998154,1.83E-05,0.99998168,-7.56E-01,1.39E-05
4973.787,1.89518E-05,0.999981048,1.88E-05,0.999981192,-7.55E-01,1.43E-05
4973.788,1.94635E-05,0.999980537,1.93E-05,0.999980684,-7.55E-01,1.47E-05
4973.789,1.99964E-05,0.999980004,1.98E-05,0.999980155,-7.55E-01,1.51E-05
4973.79,2.05514E-05,0.999979449,2.04E-05,0.999979604,-7.55E-01,1.55E-05
4973.791,2.113E-05,0.99997887,2.10E-05,0.99997903,-7.55E-01,1.59E-05
4973.792,2.17336E-05,0.999978267,2.16E-05,0.999978431,-7.56E-01,1.64E-05
4973.793,2.23637E-05,0.999977637,2.22E-05,0.999977806,-7.57E-01,1.69E-05
4973.794,2.30214E-05,0.999976979,2.28E-05,0.999977153,-7.58E-01,1.74E-05
4973.795,2.37085E-05,0.999976292,2.35E-05,0.999976471,-7.58E-01,1.80E-05
4973.796,2.44269E-05,0.999975573,2.42E-05,0.999975758,-7.58E-01,1.85E-05
4973.797,2.51786E-05,0.999974822,2.50E-05,0.999975013,-7.58E-01,1.91E-05
4973.798,2.59657E-05,0.999974035,2.58E-05,0.999974231,-7.58E-01,1.97E-05
4973.799,2.67903E-05,0.99997321,2.66E-05,0.999973413,-7.58E-01,2.03E-05
4973.8,2.7655E-05,0.999972345,2.74E-05,0.999972555,-7.58E-01,2.10E-05
4973.801,2.85624E-05,0.999971438,2.83E-05,0.999971654,-7.58E-01,2.16E-05
4973.802,2.95154E-05,0.999970485,2.93E-05,0.999970709,-7.58E-01,2.24E-05
4973.803,3.0517E-05,0.999969483,3.03E-05,0.999969715,-7.58E-01,2.31E-05
4973.804,3.15707E-05,0.99996843,3.13E-05,0.999968669,-7.58E-01,2.39E-05
4973.805,3.26801E-05,0.99996732,3.24E-05,0.999967568,-7.58E-01,2.48E-05
4973.806,3.38493E-05,0.999966151,3.36E-05,0.999966408,-7.58E-01,2.57E-05
4973.807,3.50827E-05,0.999964918,3.48E-05,0.999965184,-7.58E-01,2.66E-05
4973.808,3.6385E-05,0.999963616,3.61E-05,0.999963891,-7.58E-01,2.76E-05
4973.809,3.77615E-05,0.999962239,3.75E-05,0.999962525,-7.58E-01,2.86E-05
4973.81,3.92181E-05,0.999960783,3.89E-05,0.99996108,-7.58E-01,2.97E-05
4973.811,4.0761E-05,0.99995924,4.05E-05,0.999959549,-7.58E-01,3.09E-05
4973.812,4.23972E-05,0.999957604,4.21E-05,0.999957925,-7.58E-01,3.21E-05
4973.813,4.41346E-05,0.999955866,4.38E-05,0.999956201,-7.58E-01,3.35E-05
4973.814,4.59815E-05,0.99995402,4.56E-05,0.999954368,-7.58E-01,3.49E-05
4973.815,4.79476E-05,0.999952054,4.76E-05,0.999952417,-7.58E-01,3.63E-05
4973.816,5.00433E-05,0.999949958,4.97E-05,0.999950337,-7.58E-01,3.79E-05
4973.817,5.22804E-05,0.999947721,5.19E-05,0.999948117,-7.58E-01,3.96E-05
4973.818,5.46719E-05,0.99994533,5.43E-05,0.999945744,-7.58E-01,4.14E-05
4973.819,5.72326E-05,0.999942769,5.68E-05,0.999943203,-7.58E-01,4.34E-05
4973.82,5.99789E-05,0.999940023,5.95E-05,0.999940477,-7.58E-01,4.55E-05
4973.821,6.29293E-05,0.999937073,6.25E-05,0.99993755,-7.58E-01,4.77E-05
4973.822,6.61047E-05,0.999933897,6.56E-05,0.999934398,-7.58E-01,5.01E-05
4973.823,6.95288E-05,0.999930474,6.90E-05,0.999931,-7.58E-01,5.27E-05
4973.824,7.32286E-05,0.999926774,7.27E-05,0.999927329,-7.58E-01,5.55E-05
4973.825,7.72347E-05,0.999922768,7.66E-05,0.999923353,-7.58E-01,5.85E-05
4973.826,8.15824E-05,0.999918421,8.10E-05,0.999919039,-7.58E-01,6.18E-05
4973.827,8.63119E-05,0.999913692,8.57E-05,0.999914346,-7.58E-01,6.54E-05
4973.828,9.147E-05,0.999908534,9.08E-05,0.999909227,-7.58E-01,6.93E-05
4973.829,9.71108E-05,0.999902894,9.64E-05,0.999903629,-7.57E-01,7.36E-05
4973.83,0.000103297,0.999896708,0.000102515,0.99989749,-7.57E-01,7.82E-05
4973.831,0.000110103,0.999889903,0.00010927,0.999890736,-7.57E-01,8.34E-05
4973.832,0.000117616,0.999882391,0.000116725,0.999883281,-7.57E-01,8.90E-05
4973.833,0.000125938,0.99987407,0.000124985,0.999875023,-7.56E-01,9.53E-05
4973.834,0.000135194,0.999864816,0.00013417,0.999865839,-7.57E-01,0.000102347
4973.835,0.000145529,0.999854481,0.000144428,0.999855583,-7.57E-01,0.000110157
4973.836,0.000157125,0.999842887,0.000155936,0.999844076,-7.57E-01,0.000118906
4973.837,0.0001702,0.999829814,0.000168913,0.999831102,-7.56E-01,0.000128745
4973.838,0.000185028,0.999814989,0.000183626,0.999816391,-7.58E-01,0.000140197
4973.839,0.000201942,0.999798078,0.000200412,0.999799608,-7.58E-01,0.000153056
4973.84,0.000221372,0.999778652,0.000219694,0.99978033,-7.58E-01,0.000167783
4973.841,0.000243869,0.999756161,0.000242021,0.999758008,-7.58E-01,0.000184779
4973.842,0.000270153,0.999729883,0.000268107,0.999731928,-7.57E-01,0.000204572
4973.843,0.000301198,0.999698847,0.000298919,0.999701125,-7.57E-01,0.0002279
4973.844,0.000338363,0.999661694,0.000335805,0.999664252,-7.56E-01,0.000255806
4973.845,0.000383641,0.999616433,0.000380743,0.999619329,-7.55E-01,0.000289738
4973.846,0.000440152,0.999559945,0.000436836,0.99956326,-7.53E-01,0.000331642
4973.847,0.000513152,0.99948698,0.000509311,0.999490818,-7.48E-01,0.00038406
4973.848,0.000612123,0.999388064,0.000607621,0.999392564,-7.36E-01,0.000450268
4973.849,0.000755048,0.999245237,0.000749704,0.999250576,-7.08E-01,0.000534338
4973.85,0.000976733,0.999023743,0.00097033,0.999030141,-6.56E-01,0.000640354
4973.851,0.001343924,0.998656979,0.001336236,0.998664656,-5.72E-01,0.000768799
4973.852,0.001979988,0.998021971,0.001970913,0.998031028,-4.58E-01,0.000907573
4973.853,0.00309942,0.996905378,0.003089232,0.996915534,-3.29E-01,0.001018781
4973.854,0.005044425,0.994968276,0.005034173,0.994978477,-2.03E-01,0.001025228
4973.855,0.008300996,0.991733362,0.008293066,0.991741227,-9.55E-02,0.000792973
4973.856,0.013455328,0.98663479,0.01345374,0.986636357,-1.18E-02,0.000158799
4973.857,0.02104417,0.979175714,0.021056456,0.979163683,5.84E-02,-0.001228634
4973.858,0.031292915,0.969191641,0.031327624,0.969158002,1.11E-01,-0.003470839
4973.859,0.043794034,0.957151078,0.043856707,0.957091092,1.43E-01,-0.006267094
4973.86,0.057276496,0.944332929,0.05737123,0.944243473,1.65E-01,-0.009472885
4973.861,0.069675603,0.932696335,0.069804113,0.932576481,1.84E-01,-0.01285023
4973.862,0.078605025,0.924404969,0.078758736,0.924262889,1.96E-01,-0.015369946
4973.863,0.082101197,0.921178734,0.082264082,0.9210287,1.98E-01,-0.016287171
4973.864,0.07934203,0.923723929,0.079497653,0.923580188,1.96E-01,-0.015561093
4973.865,0.070975797,0.931484437,0.071107882,0.931361409,1.86E-01,-0.013207658
4973.866,0.058861449,0.942837391,0.058960092,0.942744391,1.68E-01,-0.00986389
4973.867,0.045378536,0.955635671,0.045444628,0.955572513,1.46E-01,-0.00660899
4973.868,0.032666344,0.967861439,0.032703998,0.967824995,1.15E-01,-0.003765332
4973.869,0.02210568,0.97813686,0.022120083,0.978122772,6.52E-02,-0.001440318
4973.87,0.014200315,0.985900034,0.014199883,0.98590046,-3.04E-03,4.32E-05
4973.871,0.008782889,0.991255567,0.008775433,0.991262959,-8.49E-02,0.000745683
4973.872,0.005336179,0.994678033,0.005326022,0.994688136,-1.90E-01,0.001015744
4973.873,0.003267805,0.996737528,0.00325753,0.99674777,-3.14E-01,0.001027579
4973.874,0.002074791,0.997927359,0.002065562,0.99793657,-4.45E-01,0.000922931
4973.875,0.001397493,0.998603483,0.001389649,0.998611316,-5.61E-01,0.000784401
4973.876,0.001008073,0.998992435,0.001001537,0.998998965,-6.48E-01,0.000653655
4973.877,0.000774539,0.99922576,0.00076909,0.999231206,-7.04E-01,0.000544969
4973.878,0.000625173,0.999375022,0.000620587,0.999379606,-7.34E-01,0.000458632
4973.879,0.00052252,0.999477617,0.000518613,0.999481521,-7.48E-01,0.000390651
4973.88,0.000447262,0.999552838,0.000443893,0.999556205,-7.53E-01,0.000336877
4973.881,0.000389258,0.999610818,0.000386319,0.999613756,-7.55E-01,0.000293944
4973.882,0.000342927,0.999657131,0.000340335,0.999659723,-7.56E-01,0.000259238
4973.883,0.000304982,0.999695064,0.000302675,0.999697371,-7.57E-01,0.000230748
4973.884,0.000273338,0.9997267,0.000271268,0.999728769,-7.57E-01,0.000206973
4973.885,0.00024658,0.99975345,0.000244712,0.999755318,-7.58E-01,0.00018683
4973.886,0.000223704,0.999776321,0.000222009,0.999778016,-7.58E-01,0.000169553
4973.887,0.000203964,0.999796056,0.000202419,0.999797602,-7.58E-01,0.000154595
4973.888,0.000186795,0.999813223,0.000185379,0.999814638,-7.58E-01,0.000141542
4973.889,0.000171753,0.999828261,0.000170454,0.99982956,-7.56E-01,0.000129912
4973.89,0.000158499,0.999841514,0.0001573,0.999842713,-7.57E-01,0.000119943
4973.891,0.000146751,0.99985326,0.00014564,0.999854371,-7.57E-01,0.000111081
4973.892,0.000136285,0.999863725,0.000135253,0.999864756,-7.57E-01,0.000103174
